listing_id,sentiment_compound
49091,0.9615
50646,0.9200588235294118
56334,0.9465210526315788
71609,0.6938875000000002
71896,0.8541238095238096
71903,0.6190525
71907,0.8022166666666667
241503,0.9322458333333338
241508,0.9268079268292677
275343,0.8641222222222222
275344,0.9175555555555557
294281,0.8339685950413223
301247,0.7508913043478259
324945,0.8808692307692307
330089,0.8071666666666667
344803,0.6624372549019608
369141,0.8557261363636358
369145,0.8064448979591835
395191,0.8649481481481482
423875,0.8211714285714286
468782,0.9007113924050633
553229,0.7409444444444446
604966,0.8514444444444443
696136,0.9265307692307692
746929,0.9110700934579442
756267,0.8742878787878791
756300,0.8083535714285713
765579,0.95355
782227,0.872
804470,0.9971
819034,0.849315789473684
819044,0.8806492307692307
881253,0.7141500000000001
915275,0.5352
918880,0.961375
922509,0.7220999999999999
982909,0.8922754807692309
1024986,0.8198584337349394
1142414,0.7847
1178486,0.9296642857142856
1183421,0.903374074074074
1210268,0.8499416666666666
1229614,0.8148424242424243
1233249,0.8403357142857143
1242205,0.9112
1244654,0.7638666666666666
1249555,0.9912
1261443,0.9026000000000001
1277842,0.8709135135135132
1277919,0.6845600000000001
1302185,0.8146547945205478
1315867,0.8933485294117647
1363204,0.47700000000000004
1413962,0.9222694444444444
1434208,0.88946
1466685,0.9498766666666666
1508829,0.7207500000000001
1521198,0.8103956521739132
1615074,0.4014
1622505,0.9152038461538459
1647014,0.82946875
1654840,0.8519
1678744,0.7888349206349208
1678754,0.7844500000000001
1678755,0.7609078947368417
1715479,0.8431083333333333
1719704,0.6585
1726303,0.8838999999999999
1743439,0.6987333333333332
1766900,0.43969
1804722,0.9876
1816463,0.7859428571428572
1833950,0.894596153846154
1857229,0.7238857142857144
1900478,0.6486
1902729,0.9128333333333334
1902793,0.56855
2001199,0.87825
2009008,0.73524
2030544,0.9339
2030663,0.22985
2036711,0.7100184210526317
2085130,0.7925636363636364
2090082,0.7468959595959594
2090132,0.7329690721649481
2095865,0.9432400000000003
2121839,0.9034897959183674
2128831,0.553225
2128875,0.9087142857142857
2129215,0.8959463667820065
2142826,0.7147571428571429
2146015,0.7595831578947366
2156329,0.7901945454545453
2156372,0.8555916666666668
2320536,0.9854
2357514,0.8143489726027392
2362558,0.8109
2375063,0.7103911290322574
2377875,0.8794955555555559
2387096,0.8248
2387588,0.706352272727273
2387715,0.7742190476190477
2387766,0.7942307692307692
2427007,0.8923
2451003,0.663
2484135,0.7056000000000001
2488036,0.8080016528925623
2488042,0.6636238095238095
2547370,0.60695
2547778,0.6637
2696834,0.844139285714286
2731054,0.8805338983050847
2764928,0.9575714285714286
2838555,0.7993897959183675
2840554,0.840839534883721
2858696,0.7382544444444442
2868366,0.6717425339366515
3000736,0.8770562499999999
3000786,0.9855
3034137,0.7858444444444445
3075620,0.9838285714285714
3078453,0.8875333333333333
3085308,0.9035000000000001
3116909,0.7477655555555552
3141018,0.9224
3141692,0.7224444444444444
3142075,0.7354400000000001
3142155,0.92205
3158949,0.6607999999999999
3179080,0.9118000000000002
3207194,0.7568777777777778
3209752,0.9012692307692309
3209768,0.8795805970149253
3212083,0.89715
3253216,0.77155
3265545,0.9719
3304326,0.9588875
3380992,0.818335294117647
3419511,0.6488604938271603
3460343,0.7304810810810806
3468326,0.836322448979592
3479446,0.750572222222222
3479493,0.7201258064516126
3576098,0.8249045454545455
3580558,0.9095666666666669
3639516,0.7251861111111105
3651408,0.7710340579710144
3667894,0.6801
3717196,0.7611769230769231
3717217,0.7513449999999999
3753251,0.7605594713656388
3788645,0.9018333333333333
3802621,0.5667100000000002
3803160,0.8337
3804385,0.8572666666666667
3822245,0.7425897058823528
3877859,0.8956758620689653
3902423,0.86175
3953547,0.9763999999999999
3980202,0.780668
3981252,0.9529
3990431,0.6882900000000001
3990847,0.73472
3991040,0.6825129032258065
3995441,0.7972519999999998
4007891,0.6502318181818182
4008423,0.7413544378698225
4021128,0.9288714285714287
4026199,0.7708333333333334
4027867,0.6268641509433964
4054698,0.6433636363636364
4069756,0.7309125
4087935,0.923153846153846
4091059,0.7893511904761903
4108082,0.8774683636363642
4138944,0.8718270833333331
4139205,0.6870708333333327
4179725,0.80715
4183194,0.9330263157894738
4191686,0.8074
4191852,0.68454
4252548,0.8516881355932204
4271250,0.8978237410071942
4309836,0.8140433333333333
4360679,0.7429794117647057
4360811,0.6648435643564355
4360902,0.6793749999999995
4380000,0.5507142857142857
4383465,0.9561000000000001
4412603,0.7325108108108107
4430984,0.97
4441346,0.922175
4450681,0.7693533333333333
4486217,0.9483666666666668
4499317,0.8602614035087719
4505008,0.6617014705882353
4521061,0.9462307692307692
4526703,0.9624200000000002
4541072,0.8132250000000001
4541183,0.8369240223463686
4545820,0.7154936507936509
4561032,0.06875
4561463,0.9946
4576362,0.7814390624999998
4583694,0.8668461538461538
4584539,0.7070763157894733
4586160,0.7808875
4600559,0.9249499999999999
4608708,0.8669
4613432,0.7631079999999999
4616523,0.7983034883720932
4619928,0.7152
4645834,0.6500977272727273
4656221,0.6074072727272725
4656316,0.7157128205128204
4664392,0.771985897435897
4683314,0.7392619047619048
4702699,0.95175
4712676,0.9953
4721463,0.9709
4730292,0.7041096774193547
4761064,0.95374
4771752,0.9826
4852192,0.9516
4863317,0.9229999999999999
4869221,0.80645
4926170,0.1667
4926634,0.6919064748201438
4934283,0.40828333333333333
4973227,0.8018860000000001
4979889,0.7775650000000001
4990392,0.717836507936508
4990462,0.688428125
4996744,0.9717
5006143,0.8418
5040689,0.9389333333333334
5052014,0.8055142857142857
5079606,0.9441333333333333
5082033,0.9501
5111893,0.8509312499999998
5116961,0.7140000000000001
5117966,0.7268749999999999
5118006,0.6349321428571428
5128182,0.97508
5129422,0.6888761904761905
5177256,0.7831327272727271
5184871,0.8271820512820511
5185612,0.7453976470588235
5186159,0.7549072727272728
5186205,0.7254099999999997
5186243,0.7603114754098356
5214226,0.7840557692307691
5233415,0.8141399999999999
5246432,0.8798736842105259
5253599,0.9079666666666666
5253639,0.5852540540540542
5272363,0.7269153846153846
5302410,0.9691571428571429
5331445,0.5575692307692308
5339318,0.9442999999999999
5348703,0.8274141104294478
5355795,0.8380553763440863
5376182,0.8350823170731705
5376240,0.838132967032967
5377148,0.7983688622754489
5377342,0.8472244444444446
5386637,0.805538888888889
5428995,0.9857
5446857,0.8650000000000001
5447608,0.9112142857142859
5448209,0.8608399999999999
5464246,0.8406100000000001
5481530,0.7659936170212768
5492177,0.844011111111111
5493930,0.7845235294117643
5494971,0.8748694656488548
5504230,0.8109200000000001
5540894,0.8891000000000001
5551665,0.7053769230769231
5573458,0.7343
5584157,0.8373494117647059
5609608,0.7745509433962264
5610714,-0.011959999999999993
5623917,0.6999166666666666
5676325,0.89366
5714743,0.8141875000000001
5774164,0.64925
5786355,0.7978833333333334
5787221,0.8938857142857143
5798211,0.8222130081300814
5827713,0.8780605504587152
5827998,0.847816438356164
5854894,0.7768846153846153
5889741,0.8883878453038669
5897641,0.9237192000000004
5902912,0.8520473684210524
5908083,0.6917385964912282
5919270,0.8258119318181815
5939811,0.8516374999999999
5975052,0.7538545454545456
5992537,0.8728666666666666
6020248,0.7569666666666667
6023517,0.6756758241758241
6026527,0.7510333333333333
6026528,0.90832
6034462,0.8428345454545453
6055601,0.9343285714285713
6068744,0.8791840000000001
6128096,0.8303464285714286
6141976,0.7946478260869567
6142390,0.7735928571428572
6147142,0.8405979797979799
6170451,0.8325666666666667
6178568,0.7436479999999999
6179573,0.6949666666666666
6183734,0.8318109589041097
6190850,0.9673
6221711,0.8725454545454544
6242964,0.661923076923077
6261313,0.8613500000000002
6269622,0.8679
6271100,0.7586833333333332
6287204,0.7678
6299510,0.8001799999999998
6300577,0.7848608695652171
6305559,0.938
6308806,0.6849000000000001
6317686,0.9348
6337983,0.9006583333333332
6342987,0.91145
6349839,0.9280999999999999
6352827,0.6927462365591396
6352835,0.9209
6419148,0.953922222222222
6426115,0.7253372549019611
6453321,0.8591
6481052,0.7587499999999999
6485145,0.6925339622641503
6518372,0.9050311320754716
6522074,0.7281120000000001
6528111,0.9788
6529707,0.8674352941176471
6547248,0.4215
6553302,0.7867000000000001
6591835,0.90335
6603464,0.7356125000000001
6605136,0.8165000000000001
6620261,0.9848333333333333
6628037,0.7466777777777778
6630341,0.8574705882352941
6638508,0.9431214285714287
6663906,0.8688166666666667
6668889,0.9173
6669434,-0.2382
6686851,0.8576923076923075
6693516,0.9683375000000001
6697057,0.8295538461538462
6713936,0.8869666666666666
6716844,0.43745
6718219,0.8899677419354839
6718514,0.8541125000000003
6791925,0.8827999999999999
6803701,0.8484
6823606,0.8866
6824319,0.5547833333333333
6845452,0.9083
6888824,0.7505225352112673
6890874,0.9178000000000001
6891247,0.5927
6891630,0.768625
6941608,0.8355409090909088
6946972,0.729175
6947366,0.7863937500000001
6959415,0.7893818181818181
6962492,0.69815
6983613,0.8343574999999998
6993627,0.8210422535211265
7010578,0.89953125
7054222,0.8318560439560444
7085521,0.7796750000000001
7107229,0.8332285714285714
7123932,0.9278333333333334
7143817,0.8438348623853211
7156419,0.84525
7162659,0.5098799999999999
7164777,0.9690666666666666
7165778,0.7261187499999999
7169214,0.8030842105263157
7181966,0.763725
7182042,0.8607205128205129
7182463,0.847675
7227025,0.8655166666666667
7227077,0.9933
7229906,0.59715
7235859,0.963975
7246427,0.95625
7250803,0.8083681818181817
7255642,0.9167
7256010,0.8432
7256865,0.7131230769230767
7265781,0.929375
7268453,0.8011
7285134,0.7967750000000001
7287975,0.9619
7296138,0.9202812499999999
7311328,0.8749717948717948
7312255,0.7457
7321238,0.7508791666666665
7330207,0.5626222222222224
7336489,0.891375
7350502,0.8383890909090911
7379192,0.6908
7399093,0.6623
7441844,0.91595
7470884,0.9328
7486446,0.8447540229885055
7508511,0.9558
7538532,0.8651153846153847
7570596,0.7228589041095891
7576008,0.9045666666666667
7605283,0.8959571428571427
7622220,0.9064545454545453
7628360,0.7643728155339805
7641522,0.6795500000000001
7653937,0.9723
7660589,0.8200249999999999
7662314,0.8779279999999998
7666349,0.6906
7667016,0.95465
7681974,0.9271666666666667
7684283,0.848963157894737
7733844,0.7803410714285712
7735143,0.95715
7765392,0.9700599999999999
7766300,-0.7999
7769781,0.8667925925925926
7791384,0.9208428571428572
7808030,0.6601540540540543
7811392,0.9528
7814843,0.8397590277777778
7827659,0.8262985294117641
7829853,0.4875545454545456
7830009,0.7038066666666667
7830012,0.4833117647058824
7843168,0.8509681372549018
7846524,0.8220125
7868833,0.8530999999999996
7875935,0.892425
7888339,0.3273333333333333
7891758,0.7644366666666667
7894542,0.9069555555555557
7898449,0.8113687500000002
7902847,0.434775
7905972,0.8688
7912670,0.8304545454545456
7927886,0.8384520000000001
7946472,0.8439
7957893,0.7332500000000001
7959059,0.821564596273292
7991469,0.7619323529411763
7994039,0.9493
8004063,0.7910714285714285
8007663,0.7692666666666667
8017511,0.6984758620689655
8036127,0.6868967741935482
8038199,0.7979008000000001
8055914,0.8670225806451615
8061522,0.8885823529411764
8097455,0.9359999999999999
8111502,0.812025
8113569,0.8994
8113712,0.9711
8113821,0.6703
8113893,0.67606
8113936,0.9719249999999999
8114003,0.8993625
8133427,0.9853
8133710,0.8257969696969696
8143933,0.58505
8156821,0.8223866666666668
8157630,0.6391875
8158680,0.7414000000000001
8158710,0.9020666666666667
8160733,0.4021666666666666
8173978,0.8216555555555556
8174016,0.9528
8174481,0.9166666666666666
8174505,0.7954571428571429
8176323,0.9161
8176609,0.8957
8180346,0.8077399999999998
8195397,0.6350240740740737
8195910,0.7119366666666668
8196180,0.643052380952381
8196359,0.6066
8200542,0.7943510067114093
8212422,0.6351181818181819
8247580,0.8439
8250221,0.6061
8256942,0.68535
8257109,0.92042
8264717,0.8952491666666671
8277151,0.7639999999999999
8313460,0.6227105263157894
8313545,0.5659461538461538
8313660,0.6440433333333331
8313733,0.6469705882352941
8330622,0.4651
8343880,0.6259
8344754,0.6355750000000001
8345651,0.2751375
8345921,0.36700000000000005
8348566,0.8670136363636363
8355592,0.5913416666666668
8355844,0.8004355555555558
8364169,0.8929769230769229
8364495,0.743751234567901
8372023,0.7906875
8372113,0.7952941176470587
8380826,0.7812
8391846,0.8107500000000001
8398148,0.6940000000000001
8399111,0.880294230769231
8410224,0.8744
8414030,0.78774
8432015,0.8436461538461538
8432287,0.9073222222222223
8445747,0.8658
8460997,0.9615
8492097,0.8240700000000001
8508225,0.7671031250000001
8508289,0.7919238095238096
8512566,0.7319714285714287
8513587,0.6803242424242423
8583021,0.94215
8598680,0.9440999999999999
8616705,0.9122
8625349,0.8080285714285714
8626676,0.8556933333333334
8654132,0.8040653846153846
8654673,0.8196882352941176
8658119,0.7434181818181819
8664337,0.7940405405405405
8681954,-0.3412
8705956,0.8371875
8706704,0.47442222222222225
8721639,0.8202
8726476,0.6297470588235294
8775217,0.6794473684210527
8779986,0.7261165517241379
8815351,0.79603125
8829303,0.59165
8851732,0.7813
8852917,0.8257
8853121,0.923
8888094,0.9635
8890247,0.8266081081081079
8897560,0.734278125
8899095,0.83175
8914905,0.8395
8949945,0.9394666666666667
9000149,0.88706
9016784,0.4990875
9030732,0.9514545454545454
9032240,0.5994
9033647,0.7787545454545454
9033891,0.8481
9054629,0.8047947368421052
9054941,0.7906
9055103,0.7001578947368422
9097877,0.8838495652173913
9104449,0.673964
9116730,0.7791531249999999
9142805,0.7542942857142857
9143024,0.6426099999999999
9157484,0.7648999999999999
9158687,0.9426
9202827,0.7856
9216943,0.652159090909091
9219733,0.9460999999999999
9268058,0.656411111111111
9268500,0.68325
9268680,0.8167538461538462
9269260,0.9046749999999999
9269637,0.95
9269848,0.62515
9269981,0.8267428571428571
9281075,0.9018192307692308
9283072,-0.4567
9320962,0.8377280898876402
9321841,0.6184904761904763
9336337,0.9945
9337650,0.8074300000000001
9338441,0.6003
9353629,0.9735
9358969,0.3217533333333333
9359194,0.33266666666666667
9377436,0.9576800000000001
9381814,0.954
9391037,0.5083263157894735
9402064,0.8775040000000002
9459389,0.5735714285714284
9464059,0.6609086956521738
9464676,0.8792111111111112
9476931,0.8324789473684211
9506967,0.6269613861386136
9513005,0.7017000000000001
9519477,0.9427285714285712
9520655,0.9106
9532339,0.83004
9532788,0.8220628742514974
9549665,0.9715499999999999
9549823,0.8969
9549885,0.7139599999999999
9551814,0.9559000000000001
9552806,0.8646193548387097
9555530,0.61108
9563744,0.7965607594936709
9565472,0.8865787878787881
9571325,0.6246
9584573,0.5684199999999999
9619878,0.7668666666666667
9637324,0.8604800000000001
9637478,0.39155
9637729,0.03740000000000001
9654411,0.7425
9659327,0.9616874999999999
9667448,0.9034599999999999
9669437,-0.0132
9683612,0.55572
9696725,0.7521620689655172
9699851,0.986
9716208,0.8549074999999998
9717005,0.7256645161290322
9738754,0.9225
9738917,0.964
9746208,0.8259093023255819
9760045,0.51445
9763409,0.9419
9776604,0.8982846153846152
9778024,0.7526562913907284
9802857,0.8391963157894736
9828451,0.9444833333333333
9857050,0.9501999999999999
9866651,0.8482636363636366
9866904,0.7817999999999999
9866917,0.8893206896551724
9866970,0.8768166666666666
9866985,0.20693333333333333
9869425,0.6872999999999999
9897216,0.8375
9898989,0.9715
9901369,0.7822557377049179
9910891,0.7951766666666668
9927724,0.6835831395348836
9928008,0.8926780219780219
9932692,0.47668
9959188,0.702475
9962463,0.9913
9967697,0.6320842105263158
9979272,0.9435
9980935,0.7226160714285713
9985237,0.867012
9985690,0.8797
9986864,0.8334999999999999
10001615,0.8048638888888889
10013630,0.868300934579439
10020525,0.8041615384615385
10020690,0.748809090909091
10021140,0.6515500000000001
10021610,0.4314086956521739
10023519,0.7023259259259258
10024927,0.6307750000000001
10027442,0.6260565217391304
10040456,0.5764833333333333
10040969,0.6706200000000001
10041012,0.6850499999999999
10044375,0.6713642857142856
10075591,0.9699
10084321,0.6501044444444443
10106290,0.8424499999999997
10107535,0.848034
10126030,0.6319800000000001
10214097,0.724905882352941
10214705,0.8596250000000001
10225514,0.661239024390244
10244337,0.5773285714285714
10273463,0.76977
10299900,0.8994458333333334
10304845,0.7267625000000001
10322041,0.8935500000000001
10343519,0.9318
10367479,0.8765962025316455
10381460,0.6944026845637582
10427701,0.6369
10459862,0.8351518518518518
10466406,0.932475
10478373,0.7988666666666666
10479544,0.7725865384615385
10484336,0.9485
10510548,0.8818266666666665
10553010,0.6745
10554463,0.94265
10575957,0.9447000000000001
10598600,0.7789717791411045
10626378,0.5520333333333333
10626652,0.7272096774193549
10638481,0.9473600000000001
10638837,0.9717
10686865,0.8520000000000001
10687969,0.9525214285714286
10712397,0.9380333333333333
10715256,0.9008
10717141,0.824788888888889
10718463,0.8566344827586208
10748142,0.901636
10798427,0.9991
10814989,0.6899625570776255
10818230,0.611
10819460,0.8662009523809525
10822025,0.7404333333333334
10827113,0.8159246753246753
10848771,0.8319341637010679
10916250,0.7349714285714286
10981264,0.9429
11025923,0.29291666666666666
11025991,0.33159999999999995
11127543,0.5983
11150272,0.79305
11170452,0.7265396226415098
11178283,0.7995705882352941
11228389,0.7949520547945201
11244820,0.7349333333333332
11245028,0.7433934782608695
11245263,0.8012283333333335
11245360,0.7725137931034485
11247508,0.9558384615384615
11249182,0.7451514285714284
11262375,0.9134
11263684,0.7626629629629629
11267014,0.7408382352941176
11282735,0.9874
11283772,0.52538
11302386,0.8297533333333331
11380394,0.563921052631579
11380721,0.7420972972972972
11380963,0.823896875
11381088,0.8191278846153843
11386953,0.9683
11398278,0.8906
11404431,0.8286888888888888
11441534,0.7519125
11443262,0.8287000000000001
11450306,0.9222
11463897,0.7801272727272728
11470713,0.9023
11472477,0.7096000000000001
11501881,0.897825
11514647,0.9923
11518055,0.7010842105263158
11521661,0.7786909090909089
11541093,0.6028069306930691
11544732,0.9592499999999999
11555138,0.7318399999999999
11555323,0.02627499999999998
11555381,0.76105
11555543,0.6166400000000001
11555620,0.7096
11555697,0.5497000000000001
11581560,0.9726375
11612771,0.7655824742268038
11642282,0.8378025974025974
11660178,0.7134666666666666
11664911,0.7424
11671761,0.6512567164179103
11679463,0.6422
11687045,0.687413953488372
11711038,0.546864
11713539,0.593278048780488
11714703,0.5340285714285714
11723475,0.8070222222222223
11723491,0.9412714285714285
11747097,0.7671636363636363
11747584,0.8405194444444447
11750250,0.6389006097560971
11760026,0.9896
11778273,0.7187923076923077
11801190,0.719773076923077
11817134,0.768434693877551
11839854,0.8168086956521737
11863888,0.749974193548387
11865360,0.7645253012048191
11894606,0.5841555555555557
11930273,0.8969499999999999
11965790,0.8079611111111112
11971734,0.7002955223880597
11972403,0.7081416216216216
11980197,0.8299253968253968
11994037,0.8659162790697674
11995133,0.56035
11996813,0.9021250000000001
12019245,0.73375
12033925,0.8305699999999998
12035349,0.7795681818181819
12045687,0.8922
12061224,0.7851825396825394
12072978,0.92275
12093250,0.86355
12097789,0.6114
12118751,0.9130882352941176
12142684,0.991
12162272,0.8674641618497113
12200704,0.9371
12211385,0.6732952380952381
12213801,0.8909999999999999
12219588,0.8398547169811321
12221088,0.5693
12240256,0.8573187500000001
12253253,0.7763318181818182
12299369,0.8866333333333333
12302060,0.6666000000000001
12317780,0.8847
12328723,0.9038999999999999
12331551,0.7180428571428571
12345284,0.6291305555555557
12347038,0.7452282608695654
12365867,0.7672
12366660,0.8146
12366958,0.7542920000000001
12367042,0.7366333333333333
12367245,0.6333288135593219
12367388,0.6901142857142853
12367610,0.672625
12369768,0.8735
12438623,0.9872
12455215,0.7387777777777778
12475063,0.7959084745762711
12484261,0.8579963157894738
12498108,0.1993666666666667
12525276,0.66166
12525278,0.6996
12534865,0.7567416666666666
12536372,0.8586386666666664
12578193,0.971
12581975,0.9819
12596642,0.6807153846153847
12598972,0.95845
12604150,0.9591000000000001
12687038,0.7719484375000001
12696326,0.9725
12702541,0.8531666666666666
12703293,0.8594865306122449
12710735,0.8829692307692307
12738797,0.9099
12738896,0.51176
12762246,0.7902250000000001
12787541,0.9531666666666667
12801097,0.027749999999999997
12805743,0.8784872222222222
12816043,0.83165
12839857,0.8202308080808076
12841880,0.58335
12859055,0.7517499999999999
12893088,0.802
12904788,0.68945
12924764,0.8197845238095237
12924827,0.8670000000000002
12940550,0.47283749999999997
12941049,0.96
12941785,0.9547
12947194,0.7963342857142856
12963813,0.90105
12973338,0.6961666666666666
12975736,0.7772999999999999
12992216,0.8227705882352941
12998449,0.8503784810126584
13038831,0.897971052631579
13049120,0.6466999999999999
13066336,0.8461333333333332
13088479,0.79062
13107567,0.8550695652173911
13129971,0.8035037037037034
13147568,0.9698
13165990,0.8459333333333334
13183241,0.9144
13184548,0.9699
13213519,0.659
13225522,0.9622999999999999
13226950,0.24553333333333335
13241591,0.6950666666666666
13243736,0.8659911111111108
13253512,0.8474333333333334
13254555,0.82094
13255894,0.9600500000000001
13265702,0.38782500000000003
13266699,0.9148304347826085
13274269,0.7220153846153848
13274598,0.7525538461538461
13282424,0.8553695652173916
13283938,0.8576490909090908
13284904,0.9322
13285000,0.9682999999999999
13286282,0.7093647058823531
13325975,0.8875117647058824
13338509,0.6550444444444445
13349525,0.80145
13354987,0.8622799999999999
13361848,0.9222
13364584,0.87
13377049,0.8430545454545453
13381343,0.8306
13387049,0.9460428571428571
13398813,0.9212000000000001
13399444,0.8899300000000001
13418425,0.8058999999999995
13440232,0.4404
13454638,0.9033857142857142
13466226,0.620525
13468399,0.7728666666666667
13472462,0.601
13477082,0.98265
13488112,0.96875
13523211,0.9623999999999999
13556435,0.7090000000000002
13559548,0.748875
13566223,0.80025
13586347,0.8779
13614579,0.9305
13625358,0.7523666666666666
13633684,0.37271
13642646,0.7844235294117649
13643303,0.8067
13664592,0.5081
13668845,0.8327066666666667
13669212,0.76735
13692568,0.94568
13695010,0.8157799999999998
13703898,0.8495499999999999
13717530,0.7232062500000002
13735926,0.9669
13771375,0.7406571428571428
13803431,0.8917272727272731
13809823,0.8708666666666666
13811978,0.7699315789473685
13819163,0.6823
13839454,0.7477166666666668
13872285,0.9905
13891078,0.5684654320987654
13915924,0.7800888888888889
13924029,0.5301
13926988,0.6450705882352942
13929091,0.4506
13931737,0.6173307692307693
13934542,0.9587
13952292,0.9280333333333334
13965663,0.5959333333333334
13966783,0.37895
13982434,0.7012
13986033,0.2732
13986824,0.90265
13998008,0.786851851851852
14002684,0.8311666666666667
14009803,0.73245
14020127,0.7535437499999998
14029416,0.9490000000000001
14078493,0.7455566037735848
14081402,0.935325
14082015,0.9034714285714287
14094341,0.6901
14099732,0.86575
14111918,0.9249
14131949,0.826557142857143
14170922,0.6840771428571425
14172084,0.6065111111111112
14176577,0.9134625
14191894,0.7067333333333333
14196558,0.49365
14196766,0.8190999999999999
14211027,0.8643868421052631
14211423,0.050000000000000044
14222817,0.9611333333333335
14223124,0.8969187500000001
14240615,0.772725
